536;3;18
537;2;18
538;1;18
539;5;18
540;1;18
541;4;19
542;4;19
543;3;19
544;5;19
545;1;19
546;4;19
547;4;19
548;5;19
549;3;19
550;1;19
551;4;19
552;3;19
553;4;19
554;3;19
555;5;19
556;2;19
557;1;19
558;5;19
559;4;19
560;5;19
561;1;19
562;4;19
563;2;19
564;4;19
565;4;19
566;3;19
567;2;19
568;3;19
569;3;19
570;1;19
571;5;20
572;1;20
573;4;20
574;4;20
575;2;20
576;4;20
577;1;20
578;3;20
579;3;20
580;2;20
581;5;20
582;2;20
583;4;20
584;5;20
585;3;20
586;1;20
587;4;20
588;1;20
589;4;20
590;4;20
591;1;20
592;4;20
593;5;20
594;5;20
595;5;20
596;2;20
597;1;20
598;5;20
599;5;20
600;1;20
601;2;21
602;1;21
603;5;21
604;4;21
605;4;21
606;4;21
607;4;21
608;1;21
609;1;21
610;1;21
611;4;21
612;2;21
613;5;21
614;5;21
615;2;21
616;3;21
617;2;21
618;3;21
619;5;21
620;1;21
621;5;21
622;2;21
623;3;21
624;2;21
625;3;21
626;3;21
627;5;21
628;2;21
629;4;21
630;3;21
631;1;22
632;2;22
633;1;22
634;1;22
635;1;22
636;3;22
637;4;22
638;1;22
639;1;22
640;2;22
641;3;22
642;1;22
643;4;22
644;5;22
645;3;22
646;5;22
647;4;22
648;5;22
649;1;22
650;3;22
651;3;22
652;2;22
653;5;22
654;5;22
655;2;22
656;3;22
657;2;22
658;1;22
659;2;22
660;2;22
661;4;23
662;3;23
663;2;23
664;5;23
665;2;23
666;2;23
667;4;23
668;4;23
669;5;23
670;3;23
671;1;23
672;3;23
673;4;23
674;3;23
675;5;23
676;2;23
677;2;23
678;4;23
679;2;23
680;5;23
681;4;23
682;3;23
683;5;23
684;2;23
685;4;23
686;5;23
687;3;23
688;2;23
689;4;23
690;4;23
691;1;24
692;2;24
693;1;24
694;5;24
695;5;24
696;5;24
697;5;24
698;5;24
699;5;24
700;4;24
701;5;24
702;3;24
703;1;24
704;4;24
705;1;24
706;3;24
707;4;24
708;1;24
709;5;24
710;4;24
711;4;24
712;4;24
713;4;24
714;1;24
715;5;24
716;5;24
717;4;24
718;5;24
719;2;24
720;3;24
721;1;25
722;3;25
723;1;25
724;2;25
725;5;25
726;4;25
727;1;25
728;3;25
729;5;25
730;4;25
731;3;25
732;1;25
733;1;25
734;3;25
735;2;25
736;2;25
737;2;25
738;5;25
739;4;25
740;1;25
741;2;25
742;1;25
743;5;25
744;1;25
745;5;25
746;2;25
747;4;25
748;2;25
749;2;25
750;2;25
751;4;26
752;4;26
753;4;26
754;3;26
755;2;26
756;5;26
757;2;26
758;5;26
759;4;26
760;2;26
761;4;26
762;4;26
763;2;26
764;5;26
765;3;26
766;1;26
767;4;26
768;2;26
769;3;26
770;5;26
771;1;26
772;5;26
773;3;26
774;5;26
775;5;26
776;3;26
777;3;26
778;2;26
779;5;26
780;3;26
781;1;27
782;2;27
783;3;27
784;2;27
785;4;27
786;1;27
787;3;27
788;4;27
789;2;27
790;2;27
791;1;27
792;1;27
793;5;27
794;1;27
795;1;27
796;2;27
797;1;27
798;4;27
799;5;27
800;5;27
801;3;27
802;1;27
803;4;27
804;2;27
805;4;27
806;1;27
807;5;27
808;2;27
809;5;27
810;3;27
811;5;28
812;3;28
813;3;28
814;5;28
815;2;28
816;1;28
817;5;28
818;2;28
819;1;28
820;1;28
821;5;28
822;4;28
823;3;28
824;5;28
825;3;28
826;2;28
827;1;28
828;2;28
829;3;28
830;4;28
831;4;28
832;1;28
833;2;28
834;2;28
835;1;28
836;2;28
837;4;28
838;2;28
839;3;28
840;5;28
841;5;29
842;3;29
843;1;29
844;5;29
845;1;29
846;1;29
847;4;29
848;2;29
849;2;29
850;4;29
851;5;29
852;5;29
853;4;29
854;5;29
855;4;29
856;5;29
857;5;29
858;2;29
859;2;29
860;3;29
861;1;29
862;3;29
863;3;29
864;5;29
865;2;29
866;3;29
867;1;29
868;3;29
869;5;29
870;1;29
871;2;30
872;3;30
873;1;30
874;4;30
875;1;30
876;2;30
877;4;30
878;2;30
879;3;30
880;1;30
881;3;30
882;2;30
883;5;30
884;4;30
885;5;30
886;2;30
887;2;30
888;5;30
889;4;30
890;2;30
891;3;30
892;1;30
893;3;30
894;1;30
895;4;30
896;1;30
897;5;30
898;1;30
899;4;30
900;2;30
901;3;31
902;2;31
903;2;31
904;5;31
905;5;31
906;5;31
907;3;31
908;4;31
909;3;31
910;1;31
911;2;31
912;5;31
913;5;31
914;3;31
915;2;31
916;5;31
917;3;31
918;5;31
919;2;31
920;1;31
921;3;31
922;2;31
923;2;31
924;5;31
925;3;31
926;3;31
927;4;31
928;4;31
929;4;31
930;2;31
931;3;32
932;1;32
933;4;32
934;3;32
935;5;32
936;5;32
937;5;32
938;2;32
939;1;32
940;2;32
941;4;32
942;1;32
943;4;32
944;5;32
945;1;32
946;2;32
947;1;32
948;5;32
949;2;32
950;4;32
951;3;32
952;5;32
953;5;32
954;1;32
955;5;32
956;5;32
957;5;32
958;5;32
959;3;32
960;1;32
961;5;33
962;3;33
963;3;33
964;2;33
965;1;33
966;1;33
967;4;33
968;3;33
969;1;33
970;5;33
971;4;33
972;5;33
973;4;33
974;3;33
975;3;33
976;3;33
977;2;33
978;3;33
979;3;33
980;1;33
981;1;33
982;5;33
983;3;33
984;1;33
985;3;33
986;5;33
987;2;33
988;5;33
989;2;33
990;4;33
991;1;34
992;2;34
993;1;34
994;1;34
995;3;34
996;1;34
997;2;34
998;1;34
999;2;34
1000;5;34
1001;2;34
1002;2;34
1003;4;34
1004;3;34
1005;3;34
1006;3;34
1007;3;34
1008;3;34
1009;3;34
1010;2;34
1011;3;34
1012;2;34
1013;5;34
1014;4;34
1015;3;34
1016;3;34
1017;1;34
1018;4;34
1019;5;34
1020;2;34
1021;3;35
1022;1;35
1023;3;35
1024;2;35
1025;4;35
1026;2;35
1027;3;35
1028;5;35
1029;4;35
1030;3;35
1031;1;35
1032;2;35
1033;2;35
1034;3;35
1035;2;35
1036;5;35
1037;2;35
1038;2;35
1039;3;35
1040;5;35
1041;2;35
1042;5;35
1043;2;35
1044;4;35
1045;3;35
1046;4;35
1047;4;35
1048;1;35
1049;2;35
1050;3;35
1051;3;36
1052;1;36
1053;1;36
1054;3;36
1055;3;36
1056;5;36
1057;3;36
1058;1;36
1059;3;36
1060;2;36
1061;1;36
1062;1;36
1063;1;36
1064;4;36
1065;2;36
1066;2;36
1067;4;36
1068;3;36
1069;2;36
1070;4;36
1071;1;36
1072;5;36
1073;5;36
1074;4;36
1075;3;36
1076;2;36
1077;4;36
1078;4;36
1079;3;36
1080;1;36
1081;1;37
1082;4;37
1083;3;37
1084;2;37
1085;1;37
1086;1;37
1087;1;37
1088;3;37
1089;1;37
1090;2;37
1091;4;37
1092;5;37
1093;3;37
1094;3;37
1095;5;37
1096;3;37
1097;5;37
1098;3;37
1099;3;37
1100;2;37
1101;1;37
1102;4;37
1103;5;37
1104;4;37
1105;4;37
1106;2;37
1107;3;37
1108;5;37
1109;4;37
1110;1;37
1111;5;38
1112;3;38
1113;3;38
1114;3;38
1115;2;38
1116;3;38
1117;2;38
1118;3;38
1119;1;38
1120;1;38
1121;5;38
1122;1;38
1123;1;38
1124;4;38
1125;4;38
1126;4;38
1127;3;38
1128;1;38
1129;5;38
1130;5;38
1131;4;38
1132;3;38
1133;5;38
1134;3;38
1135;1;38
1136;2;38
1137;5;38
1138;3;38
1139;4;38
1140;4;38
1141;2;39
1142;2;39
1143;3;39
1144;4;39
1145;1;39
1146;1;39
1147;4;39
1148;1;39
1149;3;39
1150;5;39
1151;3;39
1152;2;39
1153;1;39
1154;2;39
1155;5;39
1156;2;39
1157;5;39
1158;5;39
1159;1;39
1160;3;39
1161;1;39
1162;1;39
1163;4;39
1164;1;39
1165;2;39
1166;1;39
1167;5;39
1168;4;39
1169;4;39
1170;1;39
1171;1;40
1172;1;40
1173;3;40
1174;5;40
1175;2;40
1176;3;40
1177;2;40
1178;5;40
1179;5;40
1180;2;40
1181;5;40
1182;4;40
1183;1;40
1184;1;40
1185;1;40
1186;1;40
1187;2;40
1188;5;40
1189;3;40
1190;2;40
1191;3;40
1192;3;40
1193;2;40
1194;3;40
1195;1;40
1196;4;40
1197;5;40
1198;2;40
1199;4;40
1200;2;40
1201;3;41
1202;3;41
1203;4;41
1204;3;41
1205;4;41
1206;2;41
1207;3;41
1208;4;41
1209;2;41
1210;5;41
1211;1;41
1212;4;41
1213;2;41
1214;3;41
1215;2;41
1216;2;41
1217;4;41
1218;5;41
1219;3;41
1220;5;41
1221;4;41
1222;3;41
1223;5;41
1224;4;41
1225;4;41
1226;4;41
1227;3;41
1228;3;41
1229;4;41
1230;5;41
1231;2;42
1232;1;42
1233;1;42
1234;4;42
1235;4;42
1236;4;42
1237;5;42
1238;1;42
1239;1;42
1240;4;42
1241;5;42
1242;5;42
1243;3;42
1244;2;42
1245;2;42
1246;2;42
1247;4;42
1248;1;42
1249;3;42
1250;2;42
1251;2;42
1252;3;42
1253;3;42
1254;4;42
1255;2;42
1256;4;42
1257;4;42
1258;1;42
1259;4;42
1260;5;42
1261;3;43
1262;4;43
1263;3;43
1264;1;43
1265;1;43
1266;4;43
1267;5;43
1268;5;43
1269;4;43
1270;3;43
1271;3;43
1272;5;43
1273;4;43
1274;5;43
1275;3;43
1276;1;43
1277;5;43
1278;3;43
1279;3;43
1280;3;43
1281;3;43
1282;2;43
1283;3;43
1284;3;43
1285;5;43
1286;2;43
1287;1;43
1288;1;43
1289;4;43
1290;5;43
1291;1;44
1292;5;44
1293;2;44
1294;5;44
1295;3;44
1296;2;44
1297;5;44
1298;2;44
1299;4;44
1300;1;44
1301;3;44
1302;1;44
1303;4;44
1304;5;44
1305;4;44
1306;5;44
1307;3;44
1308;5;44
1309;5;44
1310;4;44
1311;5;44
1312;5;44
1313;2;44
1314;1;44
1315;2;44
1316;1;44
1317;4;44
1318;4;44
1319;3;44
1320;2;44
1321;5;45
1322;5;45
1323;2;45
1324;5;45
1325;2;45
1326;1;45
1327;5;45
1328;4;45
1329;3;45
1330;1;45
1331;3;45
1332;2;45
1333;3;45
1334;5;45
1335;1;45
1336;2;45
1337;2;45
1338;4;45
1339;2;45
1340;4;45
1341;5;45
1342;5;45
1343;2;45
1344;1;45
1345;1;45
1346;3;45
1347;4;45
1348;3;45
1349;4;45
1350;1;45
1351;1;46
1352;4;46
1353;3;46
1354;3;46
1355;5;46
1356;4;46
1357;3;46
1358;5;46
1359;4;46
1360;1;46
1361;1;46
1362;4;46
1363;4;46
1364;4;46
1365;1;46
1366;4;46
1367;5;46
1368;3;46
1369;2;46
1370;3;46
1371;3;46
1372;1;46
1373;3;46
1374;3;46
1375;5;46
1376;2;46
1377;2;46
1378;1;46
1379;4;46
1380;4;46
1381;2;47
1382;1;47
1383;1;47
1384;5;47
1385;2;47
1386;2;47
1387;4;47
1388;2;47
1389;4;47
1390;1;47
1391;5;47
1392;5;47
1393;2;47
1394;2;47
1395;3;47
1396;1;47
1397;3;47
1398;1;47
1399;3;47
1400;4;47
1401;3;47
1402;4;47
1403;4;47
1404;2;47
1405;4;47
1406;1;47
1407;4;47
1408;4;47
1409;2;47
1410;3;47
1411;2;48
1412;3;48
1413;4;48
1414;2;48
1415;4;48
1416;2;48
1417;4;48
1418;1;48
1419;5;48
1420;3;48
1421;5;48
1422;1;48
1423;2;48
1424;5;48
1425;3;48
1426;4;48
1427;3;48
1428;3;48
1429;4;48
1430;3;48
1431;1;48
1432;2;48
1433;2;48
1434;4;48
1435;5;48
1436;5;48
1437;5;48
1438;2;48
1439;5;48
1440;3;48
1441;5;49
1442;3;49
1443;1;49
1444;4;49
1445;2;49
1446;1;49
1447;4;49
1448;2;49
1449;5;49
1450;1;49
1451;4;49
1452;4;49
1453;1;49
1454;2;49
1455;3;49
1456;5;49
1457;3;49
1458;3;49
1459;4;49
1460;1;49
1461;2;49
1462;4;49
1463;1;49
1464;3;49
1465;2;49
1466;2;49
1467;1;49
1468;5;49
1469;3;49
1470;5;49
1471;3;50
1472;1;50
1473;1;50
1474;1;50
1475;3;50
1476;3;50
1477;3;50
1478;5;50
1479;4;50
1480;1;50
1481;4;50
1482;3;50
1483;2;50
1484;2;50
1485;4;50
1486;4;50
1487;4;50
1488;5;50
1489;4;50
1490;2;50
1491;4;50
1492;3;50
1493;5;50
1494;1;50
1495;2;50
1496;2;50
1497;1;50
1498;3;50
1499;1;50
1500;3;50
1501;1;51
1502;2;51
1503;1;51
1504;1;51
1505;2;51
1506;5;51
1507;5;51
1508;2;51
1509;5;51
1510;2;51
1511;5;51
1512;3;51
1513;4;51
1514;5;51
1515;1;51
1516;1;51
1517;4;51
1518;1;51
1519;1;51
1520;1;51
1521;4;51
1522;3;51
1523;4;51
1524;5;51
1525;4;51
1526;4;51
1527;2;51
1528;4;51
1529;5;51
1530;4;51
1531;4;52
1532;4;52
1533;3;52
1534;1;52
1535;5;52
1536;2;52
1537;2;52
1538;3;52
1539;1;52
1540;5;52
1541;1;52
1542;2;52
1543;2;52
1544;2;52
1545;3;52
1546;3;52
1547;5;52
1548;3;52
1549;1;52
1550;1;52
1551;4;52
1552;2;52
1553;3;52
1554;5;52
1555;1;52
1556;4;52
1557;1;52
1558;2;52
1559;5;52
1560;2;52
1561;3;53
1562;2;53
1563;2;53
1564;1;53
1565;3;53
1566;4;53
1567;4;53
1568;4;53
1569;5;53
1570;5;53
1571;2;53
1572;1;53
1573;5;53
1574;3;53
1575;3;53
1576;5;53
1577;3;53
1578;2;53
1579;2;53
1580;4;53
1581;1;53
1582;4;53
1583;4;53
1584;1;53
1585;3;53
1586;2;53
1587;5;53
1588;4;53
1589;4;53
1590;5;53
1591;5;54
1592;3;54
1593;5;54
1594;5;54
1595;3;54
1596;4;54
1597;3;54
1598;2;54
1599;4;54
1600;3;54
1601;2;54
1602;1;54
1603;5;54
1604;4;54
1605;2;54
1606;3;54
1607;3;54
1608;1;54
1609;1;54
1610;2;54
1611;3;54
1612;1;54
1613;1;54
1614;4;54
1615;4;54
1616;2;54
1617;3;54
1618;2;54
1619;4;54
1620;3;54
1621;2;55
1622;5;55
1623;3;55
1624;3;55
1625;2;55
1626;3;55
1627;3;55
1628;2;55
1629;1;55
1630;5;55
1631;3;55
1632;4;55
1633;1;55
1634;1;55
1635;4;55
1636;1;55
1637;2;55
1638;1;55
1639;3;55
1640;5;55
1641;2;55
1642;1;55
1643;5;55
1644;2;55
1645;5;55
1646;4;55
1647;3;55
1648;2;55
1649;2;55
1650;1;55
1651;4;56
1652;5;56
1653;3;56
1654;4;56
1655;5;56
1656;4;56
1657;2;56
1658;4;56
1659;4;56
1660;4;56
1661;3;56
1662;1;56
1663;3;56
1664;4;56
1665;1;56
1666;2;56
1667;2;56
1668;1;56
1669;3;56
1670;2;56
1671;3;56
1672;3;56
1673;5;56
1674;4;56
1675;1;56
1676;1;56
1677;4;56
1678;4;56
1679;5;56
1680;2;56
1681;2;57
1682;5;57
1683;4;57
1684;2;57
1685;3;57
1686;2;57
1687;2;57
1688;3;57
1689;1;57
1690;2;57
1691;1;57
1692;4;57
1693;3;57
1694;4;57
1695;1;57
1696;3;57
1697;5;57
1698;4;57
1699;3;57
1700;5;57
1701;3;57
1702;1;57
1703;4;57
1704;3;57
1705;5;57
1706;2;57
1707;4;57
1708;1;57
1709;1;57
1710;3;57
1711;5;58
1712;5;58
1713;4;58
1714;4;58
1715;1;58
1716;2;58
1717;2;58
1718;1;58
1719;5;58
1720;5;58
1721;4;58
1722;5;58
1723;2;58
1724;1;58
1725;1;58
1726;2;58
1727;5;58
1728;1;58
1729;2;58
1730;3;58
1731;4;58
1732;3;58
1733;4;58
1734;1;58
1735;3;58
1736;1;58
1737;2;58
1738;5;58
1739;4;58
1740;2;58
1741;5;59
1742;2;59
1743;4;59
1744;2;59
1745;1;59
1746;2;59
1747;3;59
1748;2;59
1749;5;59
1750;4;59
1751;4;59
1752;3;59
1753;2;59
1754;2;59
1755;5;59
1756;3;59
1757;1;59
1758;3;59
1759;3;59
1760;3;59
1761;5;59
1762;4;59
1763;2;59
1764;5;59
1765;4;59
1766;4;59
1767;4;59
1768;2;59
1769;5;59
1770;4;59
1771;5;60
1772;2;60
1773;2;60
1774;1;60
1775;5;60
1776;3;60
1777;1;60
1778;1;60
1779;5;60
1780;1;60
1781;4;60
1782;5;60
1783;4;60
1784;1;60
1785;2;60
1786;3;60
1787;4;60
1788;1;60
1789;4;60
1790;2;60
1791;4;60
1792;1;60
1793;2;60
1794;5;60
1795;2;60
1796;5;60
1797;5;60
1798;2;60
1799;4;60
1800;4;60
1801;1;61
1802;2;61
1803;5;61
1804;5;61
1805;3;61
1806;4;61
1807;3;61
1808;2;61
1809;2;61
1810;2;61
1811;3;61
1812;3;61
1813;2;61
1814;5;61
1815;1;61
1816;5;61
1817;3;61
1818;4;61
1819;1;61
1820;2;61
1821;5;61
1822;2;61
1823;3;61
1824;3;61
1825;4;61
1826;5;61
1827;4;61
1828;4;61
1829;5;61
1830;1;61
1831;1;62
1832;4;62
1833;5;62
1834;2;62
1835;2;62
1836;3;62
1837;2;62
1838;1;62
1839;5;62
1840;2;62
1841;2;62
1842;3;62
1843;4;62
1844;5;62
1845;1;62
1846;2;62
1847;5;62
1848;4;62
1849;1;62
1850;2;62
1851;3;62
1852;5;62
1853;1;62
1854;3;62
1855;4;62
1856;2;62
1857;1;62
1858;1;62
1859;3;62
1860;4;62
1861;5;63
1862;2;63
1863;5;63
1864;4;63
1865;2;63
1866;3;63
1867;2;63
1868;1;63
1869;4;63
1870;3;63
1871;4;63
1872;1;63
1873;3;63
1874;2;63
1875;1;63
1876;2;63
1877;5;63
1878;2;63
1879;4;63
1880;3;63
1881;2;63
1882;1;63
1883;1;63
1884;4;63
1885;4;63
1886;2;63
1887;2;63
1888;2;63
1889;1;63
1890;2;63
1891;5;64
1892;3;64
1893;3;64
1894;3;64
1895;3;64
1896;2;64
1897;1;64
1898;5;64
1899;1;64
1900;4;64
1901;3;64
1902;1;64
1903;3;64
1904;4;64
1905;1;64
1906;4;64
1907;1;64
1908;1;64
1909;2;64
1910;1;64
1911;5;64
1912;1;64
1913;2;64
1914;4;64
1915;2;64
1916;2;64
1917;2;64
1918;3;64
1919;3;64
1920;2;64
1921;1;65
1922;3;65
1923;1;65
1924;1;65
1925;1;65
1926;2;65
1927;2;65
1928;2;65
1929;3;65
1930;2;65
1931;1;65
1932;3;65
1933;3;65
1934;5;65
1935;3;65
1936;3;65
1937;2;65
1938;5;65
1939;1;65
1940;4;65
1941;2;65
1942;3;65
1943;5;65
1944;2;65
1945;3;65
1946;3;65
1947;5;65
1948;5;65
1949;5;65
1950;2;65
1951;1;66
1952;1;66
1953;5;66
1954;5;66
1955;3;66
1956;4;66
1957;1;66
1958;3;66
1959;2;66
1960;1;66
1961;3;66
1962;3;66
1963;4;66
1964;5;66
1965;4;66
1966;3;66
1967;3;66
1968;5;66
1969;5;66
1970;1;66
1971;5;66
1972;2;66
1973;2;66
1974;5;66
1975;5;66
1976;2;66
1977;5;66
1978;2;66
1979;2;66
1980;5;66
1981;5;67
1982;3;67
1983;4;67
1984;1;67
1985;2;67
1986;2;67
1987;4;67
1988;1;67
1989;4;67
1990;4;67
1991;3;67
1992;4;67
1993;3;67
1994;2;67
1995;2;67
1996;2;67
1997;5;67
1998;4;67
1999;4;67
2000;1;67
2001;5;67
2002;1;67
2003;4;67
2004;5;67
2005;1;67
2006;2;67
2007;4;67
2008;4;67
2009;1;67
2010;5;67
2011;5;68
2012;4;68
2013;1;68
2014;4;68
2015;1;68
2016;1;68
2017;2;68
2018;2;68
2019;3;68
2020;4;68
2021;4;68
2022;2;68
2023;3;68
2024;4;68
2025;2;68
2026;3;68
2027;1;68
2028;3;68
2029;1;68
2030;2;68
2031;4;68
2032;4;68
2033;3;68
2034;4;68
2035;4;68
2036;4;68
2037;2;68
2038;1;68
2039;4;68
2040;4;68
2041;5;69
2042;1;69
2043;5;69
2044;4;69
2045;1;69
2046;3;69
2047;2;69
2048;5;69
2049;4;69
2050;1;69
2051;2;69
2052;1;69
2053;1;69
2054;2;69
2055;1;69
2056;1;69
2057;5;69
2058;5;69
2059;4;69
2060;1;69
2061;1;69
2062;3;69
2063;5;69
2064;3;69
2065;5;69
2066;1;69
2067;5;69
2068;1;69
2069;4;69
2070;2;69
2071;5;70
2072;2;70
2073;2;70
2074;4;70
2075;5;70
2076;3;70
2077;1;70
2078;5;70
2079;1;70
2080;2;70
2081;5;70
2082;2;70
2083;2;70
2084;4;70
2085;4;70
2086;1;70
2087;5;70
2088;5;70
2089;2;70
2090;3;70
2091;4;70
2092;5;70
2093;3;70
2094;5;70
2095;3;70
2096;1;70
2097;3;70
2098;4;70
2099;1;70
2100;1;70
2101;3;71
2102;1;71
2103;2;71
2104;3;71
2105;5;71
2106;2;71
2107;4;71
2108;3;71
2109;3;71
2110;4;71
2111;3;71
2112;3;71
2113;1;71
2114;4;71
2115;2;71
2116;5;71
2117;2;71
2118;5;71
2119;2;71
2120;3;71
2121;3;71
2122;4;71
2123;2;71
2124;5;71
2125;3;71
2126;4;71
2127;1;71
2128;3;71
2129;2;71
2130;2;71
2131;3;72
2132;4;72
2133;4;72
2134;1;72
2135;3;72
2136;2;72
2137;5;72
2138;2;72
2139;1;72
2140;3;72
2141;4;72
2142;1;72
